Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,Vehicle_speed
627.2,1970,84,6,74
857.6,1963,84,6,74
1024,1966,84,6,74
1036.8,1972,84,6,74
1036.8,1978,84,6,74
1024,1980,84,6,74
1049.6,1984,84,6,74
1062.4,1988,84,6,75
1049.6,1991,84,6,75
1049.6,1994,84,6,75
1049.6,1997,84,6,75
1036.8,2000,84,6,75
1036.8,2002,84,6,75
806.4,1995,84,6,75
281.6,1955,84,6,74
140.8,1933,84,6,73
550.4,1922,84,6,72
563.2,1909,84,6,72
460.8,1885,84,6,71
512,1874,84,6,70
537.6,1860,84,6,70
550.4,1843,84,6,69
601.6,1830,84,6,69
678.4,1822,84,6,68
716.8,1818,84,6,68
691.2,1813,84,6,68
704,1807,84,6,68
729.6,1805,84,6,68
1344,1822,84,6,68
1280,1829,84,6,69
550.4,1824,84,6,68
755.2,1834,84,6,68
806.4,1811,84,6,68
768,1806,84,6,68
768,1804,84,6,68
1433.6,1819,84,6,68
1920,1839,84,6,69
1510.4,1857,84,6,70
832,1907,84,6,69
1267.2,1909,84,6,70
1280,1879,84,6,70
1241.6,1889,84,6,71
1228.8,1902,84,6,71
1254.4,1912,84,6,72
1152,1918,84,6,72
691.2,1915,84,6,72
537.6,1898,84,6,71
537.6,1900,84,6,71
1088,1945,84,6,71
1126.4,1903,84,6,71
1088,1900,84,6,71
1088,1904,84,6,71
768,1897,84,6,71
614.4,1916,84,6,71
1945.6,1988,84,6,71
2252.8,1954,84,6,73
2252.8,1970,84,6,74
2252.8,2002,84,6,75
1190.4,2009,84,6,75
832,2029,84,6,75
1126.4,2016,84,6,75
1587.2,2024,84,6,76
3289.6,2722,84,5,77
3763.2,2970,84,5,79
3686.4,2906,84,5,81
3660.8,2899,84,5,82
3712,2913,84,5,84
3571.2,2953,84,5,86
2316.8,2639,84,6,87
1753.6,2345,84,6,87
1561.6,2313,84,6,87
486.4,2265,84,6,86
25.6,2226,84,6,84
0,2160,84,6,82
0,2084,84,6,79
0,2022,84,6,77
0,1975,84,6,75
0,1931,84,6,73
832,1935,84,6,72
448,1876,84,6,71
268.8,1865,84,6,70
371.2,1820,84,6,69
0,1810,84,6,68
332.8,1792,84,6,67
627.2,1787,84,6,67
1152,1803,84,6,67
1241.6,1796,84,6,67
1216,1810,83,6,68
499.2,1802,83,6,67
627.2,1792,83,6,67
243.2,1768,83,6,66
601.6,1761,83,6,66
601.6,1753,83,6,66
614.4,1746,83,6,65
601.6,1737,83,6,65
614.4,1726,83,6,65
601.6,1719,83,6,64
614.4,1711,84,6,64
601.6,1704,84,6,64
601.6,1694,84,6,63
601.6,1685,84,6,63
588.8,1677,84,6,63
588.8,1670,84,6,63
972.8,1679,84,6,63
1241.6,1692,84,6,63
1049.6,1703,84,6,64
985.6,1712,84,6,64
1011.2,1722,84,6,65
1049.6,1731,84,6,65
1036.8,1739,84,6,65
1036.8,1747,84,6,65
1036.8,1754,84,6,66
1049.6,1762,84,6,66
1049.6,1769,84,6,66
998.4,1776,84,6,67
844.8,1773,84,6,67
294.4,1718,84,6,65
0,1598,84,6,60
0,1515,84,6,56
1075.2,2015,84,5,55
1024,2012,84,5,55
460.8,1771,84,5,55
384,1699,84,5,54
614.4,1911,84,5,54
614.4,1911,84,5,54
627.2,1875,84,5,54
256,1456,84,5,53
307.2,1319,84,5,51
345.6,1421,84,5,47
307.2,1287,84,5,43
256,1092,84,5,40
281.6,957,84,5,36
294.4,912,84,5,34
256,963,84,4,34
230.4,965,84,4,35
217.6,940,84,4,35
204.8,923,84,4,36
204.8,920,84,4,36
192,934,84,4,37
371.2,1428,84,4,37
358.4,1767,84,4,38
192,1847,84,4,39
0,1842,84,4,39
0,1828,84,4,38
12.8,1849,84,4,39
576,1877,84,4,39
563.2,1931,84,4,40
601.6,1959,84,4,41
601.6,1965,84,4,41
640,1962,84,4,41
473.6,1881,84,4,40
140.8,1857,83,4,39
0,1780,83,4,37
0,1702,82,4,35
153.6,1634,82,4,34
102.4,1620,82,4,33
550.4,1646,81,4,33
832,1702,81,4,33
857.6,1671,81,4,34
627.2,1641,81,4,34
243.2,1526,81,4,33
0,1482,81,4,31
0,1371,81,4,29
76.8,1204,81,4,27
345.6,1008,82,4,25
358.4,973,82,4,22
422.4,1057,82,3,17
499.2,932,82,3,11
486.4,864,82,3,6
396.8,789,83,1,3
422.4,780,83,1,0
358.4,710,83,1,0
345.6,673,83,1,0
320,668,83,1,0
320,665,84,1,0
320,666,84,1,0
332.8,666,84,1,0
320,668,84,1,0
320,667,84,1,0
320,669,84,1,0
320,666,85,1,0
332.8,668,85,1,0
320,667,85,1,0
320,670,85,1,0
332.8,666,86,1,0
320,666,86,1,0
89.6,669,86,1,0
358.4,729,86,1,2
384,761,86,1,2
384,762,86,1,2
384,766,86,1,2
384,802,86,1,3
614.4,1172,86,1,5
588.8,1243,87,1,7
716.8,1479,87,1,8
716.8,1638,87,1,10
396.8,1369,87,1,8
396.8,889,87,1,5
460.8,907,86,1,4
409.6,845,86,1,4
409.6,818,86,1,3
409.6,798,86,1,0
371.2,728,85,1,0
320,681,85,1,0
332.8,674,85,1,0
307.2,672,85,1,0
332.8,668,85,1,0
320,668,85,1,0
320,670,85,1,0
320,668,85,1,0
371.2,756,85,1,0
422.4,892,85,1,2
704,1203,85,1,4
742.4,1417,85,1,7
652.8,1574,85,1,9
1459.2,2112,85,1,12
1651.2,2386,85,1,16
473.6,2550,85,2,23
2201.6,2674,85,2,27
1305.6,2118,85,3,30
460.8,1805,85,3,30
985.6,1662,84,4,30
960,1683,84,4,31
665.6,1574,84,4,32
1177.6,1642,83,4,33
716.8,1649,83,4,34
320,1618,83,4,34
1664,1765,83,4,35
1062.4,1798,83,4,37
256,1793,83,4,37
0,1740,83,4,36
0,1623,83,4,34
0,1439,83,4,30
166.4,1088,83,4,25
345.6,1004,84,3,21
422.4,1066,84,3,16
460.8,927,84,3,11
486.4,872,84,3,7
384,830,84,1,5
371.2,827,84,1,5
729.6,1295,84,1,7
1395.2,1983,84,1,11
1664,2198,84,2,16
1843.2,2207,84,2,21
1523.2,2417,84,2,24
960,1913,84,3,26
1369.6,2004,85,3,28
588.8,1862,84,3,29
115.2,1683,84,3,28
627.2,1770,84,3,28
1139.2,1986,84,3,29
1100.8,2055,83,3,30
1484.8,2220,83,3,32
563.2,1741,83,4,33
512,1595,83,4,33
473.6,1543,83,4,32
256,1298,83,4,29
320,1205,83,4,27
307.2,1057,83,4,26
281.6,967,83,4,24
281.6,927,83,3,22
371.2,1112,83,3,20
396.8,1209,83,3,19
512,1280,84,3,18
678.4,1371,84,3,18
1241.6,1717,84,3,20
780.8,1523,84,3,21
704,1499,84,3,21
793.6,1455,84,3,22
1049.6,1482,85,3,23
819.2,1538,85,3,24
550.4,1533,85,3,24
627.2,1517,85,3,24
563.2,1479,85,3,23
384,1343,85,3,22
499.2,1416,85,3,21
524.8,1395,85,3,20
409.6,1281,85,3,20
307.2,1098,85,3,18
102.4,909,85,3,13
409.6,864,84,3,9
396.8,813,84,1,5
384,775,84,1,0
332.8,707,84,1,0
332.8,664,84,1,0
320,663,84,1,0
320,667,84,1,0
332.8,664,84,1,0
332.8,662,84,1,0
332.8,661,84,1,0
332.8,666,85,1,0
345.6,662,85,1,0
332.8,662,85,1,0
345.6,667,85,1,0
332.8,667,85,1,0
332.8,665,86,1,0
345.6,666,86,1,0
358.4,666,86,1,0
345.6,668,86,1,0
345.6,664,86,1,0
345.6,669,86,1,0
358.4,669,87,1,0
345.6,668,87,1,0
345.6,666,87,1,0
358.4,666,87,1,0
358.4,668,87,1,0
345.6,671,87,1,0
371.2,673,87,1,0
345.6,668,87,1,0
358.4,670,87,1,0
345.6,668,87,1,0
371.2,670,87,1,0
345.6,666,87,1,0
358.4,672,87,1,0
371.2,667,87,1,0
358.4,670,87,1,0
358.4,672,87,1,0
358.4,670,87,1,0
358.4,670,87,1,0
371.2,671,87,1,0
345.6,668,87,1,0
358.4,669,87,1,0
371.2,675,87,1,0
345.6,667,87,1,0
358.4,674,87,1,0
345.6,671,87,1,0
345.6,669,87,1,0
345.6,671,87,1,0
358.4,674,87,1,0
396.8,671,87,1,0
345.6,665,87,1,0
345.6,670,87,1,0
358.4,669,87,1,0
358.4,671,87,1,0
345.6,670,87,1,0
358.4,670,87,1,0
358.4,669,87,1,0
345.6,670,87,1,0
358.4,670,87,1,0
345.6,667,87,1,0
345.6,670,87,1,0
358.4,672,87,1,0
345.6,671,87,1,0
345.6,670,87,1,0
358.4,673,87,1,0
332.8,670,87,1,0
345.6,666,87,1,0
358.4,673,87,1,0
332.8,669,87,1,0
345.6,666,87,1,0
358.4,671,87,1,0
345.6,670,87,1,0
345.6,672,87,1,0
345.6,669,87,1,0
345.6,672,87,1,0
358.4,670,87,1,0
345.6,669,87,1,0
345.6,673,87,1,0
358.4,669,87,1,0
332.8,669,87,1,0
76.8,672,87,1,0
345.6,670,87,1,0
358.4,669,87,1,0
345.6,668,87,1,0
345.6,670,87,1,0
345.6,668,87,1,0
345.6,671,87,1,0
332.8,667,87,1,0
345.6,668,87,1,0
345.6,669,87,1,0
345.6,668,87,1,0
345.6,670,87,1,0
345.6,672,87,1,0
332.8,671,87,1,0
345.6,670,87,1,0
332.8,667,87,1,0
332.8,667,87,1,0
345.6,693,87,1,0
768,1169,87,1,0
1702.4,1919,87,1,8
1702.4,2352,87,1,14
921.6,1852,87,2,17
537.6,1707,87,2,18
1062.4,1965,87,2,19
1190.4,2156,87,2,22
844.8,1728,86,3,23
1177.6,1810,86,3,25
1049.6,1843,85,3,27
1036.8,1832,84,3,28
972.8,1882,84,3,30
1868.8,1981,84,3,32
1702.4,1726,83,4,34
1561.6,1736,83,4,36
1241.6,1811,83,4,37
1177.6,1868,83,4,39
1190.4,1929,83,4,40
1011.2,1969,83,4,41
1011.2,1990,83,4,41
1062.4,2018,83,4,42
1049.6,2049,83,4,42
908.8,2072,84,4,43
473.6,1729,84,5,43
550.4,1518,84,5,43
473.6,1447,84,5,42
1344,1519,84,5,43
1433.6,1513,84,5,44
1484.8,1557,84,5,45
1292.8,1595,84,5,46
320,1546,84,5,46
0,1521,84,5,44
0,1467,84,5,43
0,1419,84,5,42
0,1349,84,5,40
128,1031,84,5,36
384,998,84,5,33
345.6,1039,84,4,29
345.6,952,84,4,25
345.6,940,84,3,23
473.6,1267,84,3,23
422.4,1280,84,3,22
396.8,1224,84,3,21
358.4,1166,84,3,20
332.8,1107,84,3,19
332.8,1031,84,3,17
358.4,991,84,3,15
371.2,931,84,3,14
384,872,84,3,12
409.6,835,84,3,8
409.6,814,84,1,4
409.6,795,84,1,2
742.4,1264,84,1,4
601.6,1325,84,1,7
665.6,1547,84,1,9
1113.6,1959,84,1,12
550.4,1564,84,1,13
691.2,1469,84,2,14
460.8,1375,84,2,14
358.4,1252,84,2,13
384,1248,84,2,12
1049.6,1611,84,2,13
1587.2,1981,84,2,16
844.8,1919,85,2,19
832,1707,85,3,20
960,1526,84,3,22
601.6,1508,84,3,23
435.2,1468,84,3,23
486.4,1487,84,3,22
524.8,1492,84,3,22
486.4,1420,84,3,22
396.8,1283,84,3,20
384,1141,84,3,18
371.2,1063,84,3,17
384,1029,84,3,17
563.2,1175,84,3,16
793.6,1398,84,3,16
755.2,1371,84,3,17
627.2,1324,84,3,18
371.2,1127,84,3,18
320,1049,84,3,17
320,993,84,3,16
396.8,893,84,3,11
422.4,813,84,3,6
396.8,801,84,1,5
409.6,805,84,1,5
409.6,818,84,1,5
396.8,827,84,1,5
396.8,800,85,1,3
409.6,770,85,1,0
384,716,85,1,0
371.2,682,85,1,0
89.6,656,85,0,0
294.4,662,85,0,0
268.8,655,86,0,0
256,309,86,0,0
652.8,1302,90,0,0
332.8,1120,90,0,0
256,852,90,0,0
268.8,728,90,0,0
256,729,90,0,0
256,724,90,0,0
243.2,675,90,0,0
243.2,661,90,0,0
256,645,90,0,0
294.4,637,90,0,0
345.6,649,89,0,0
358.4,662,89,0,0
358.4,665,88,0,0
345.6,662,88,0,0
332.8,657,88,14,0
384,668,87,14,0
435.2,678,87,14,0
435.2,677,87,14,0
396.8,675,87,14,0
448,705,87,14,0
716.8,1096,87,14,1
499.2,841,87,14,3
537.6,870,87,14,4
512,871,87,14,5
499.2,854,87,14,5
460.8,797,87,14,4
448,779,87,14,0
409.6,706,87,14,0
396.8,674,87,1,0
550.4,861,87,1,0
729.6,1257,87,1,4
640,1313,87,1,7
627.2,1454,87,1,9
793.6,1656,87,1,11
76.8,1711,88,1,11
563.2,1669,88,1,11
716.8,1738,88,1,11
1305.6,2088,89,1,14
588.8,1501,89,2,15
588.8,1476,89,2,16
652.8,1514,88,2,16
448,1349,88,2,15
332.8,1070,88,2,12
358.4,876,87,2,8
422.4,868,87,2,7
371.2,853,87,1,7
358.4,836,87,1,6
358.4,803,86,1,5
358.4,771,86,1,4
422.4,792,86,1,3
1126.4,1459,86,1,6
1382.4,1969,86,1,11
1510.4,2276,86,1,15
512,1584,86,2,17
345.6,1218,86,2,14
345.6,983,85,2,11
358.4,910,85,2,10
358.4,815,85,2,7
409.6,792,85,1,3
422.4,776,85,1,2
409.6,756,85,1,2
409.6,757,85,1,2
396.8,760,85,1,2
396.8,749,85,1,0
384,735,85,1,1
384,749,85,1,2
25.6,808,85,1,3
972.8,1346,85,1,5
2201.6,2182,85,1,11
2969.6,2976,85,1,18
2905.6,2645,86,2,24
4070.4,3199,86,2,31
3609.6,3098,86,3,37
3532.8,2884,86,3,41
1664,2474,85,4,44
499.2,1891,84,4,44
1459.2,1911,84,5,44
2662.4,2495,84,4,47
806.4,2087,84,4,48
960,1820,84,5,48
1254.4,1874,84,5,49
1190.4,1826,84,5,50
1612.8,1815,84,5,51
1753.6,1817,84,5,53
1587.2,1863,84,5,54
1920,2063,84,5,55
2342.4,2266,84,5,57
486.4,1870,84,5,57
64,1910,85,5,55
0,1852,85,5,54
0,1794,85,5,52
0,1737,86,5,50
0,1661,86,5,48
0,1600,86,5,47
0,1544,86,5,45
0,1483,85,5,43
0,1424,85,5,42
0,1253,85,5,39
243.2,1114,84,5,37
614.4,1385,84,5,37
473.6,1326,84,5,38
307.2,1164,84,5,38
281.6,1017,84,5,37
294.4,952,84,5,33
268.8,925,84,4,27
268.8,880,84,4,24
268.8,962,84,3,21
307.2,1069,84,3,18
320,954,84,3,14
396.8,859,84,3,9
371.2,828,84,1,6
307.2,815,84,1,5
307.2,820,84,1,5
294.4,793,84,1,4
307.2,771,84,1,4
345.6,765,84,1,2
358.4,736,84,1,0
320,689,84,1,0
294.4,662,84,1,0
307.2,676,85,1,0
294.4,670,85,1,0
294.4,666,85,1,0
307.2,665,85,1,0
294.4,664,86,1,0
294.4,665,86,1,0
294.4,663,86,1,0
294.4,667,86,1,0
294.4,668,86,1,0
25.6,663,86,1,0
294.4,666,86,1,0
294.4,665,87,1,0
307.2,667,87,1,0
294.4,666,87,1,0
294.4,669,87,1,0
307.2,668,87,1,0
294.4,671,87,1,0
294.4,665,87,1,0
307.2,666,87,1,0
307.2,669,87,1,0
294.4,669,87,1,0
294.4,664,87,1,0
307.2,667,87,1,0
307.2,666,87,1,0
307.2,666,87,1,0
307.2,669,87,1,0
307.2,669,87,1,0
320,667,87,1,0
307.2,669,87,1,0
307.2,670,87,1,0
307.2,667,87,1,0
307.2,669,87,1,0
294.4,668,87,1,0
320,669,87,1,0
307.2,667,87,1,0
294.4,668,87,1,0
307.2,669,87,1,0
307.2,668,87,1,0
307.2,667,87,1,0
307.2,666,87,1,0
38.4,673,87,1,0
307.2,669,87,1,0
307.2,666,87,1,0
320,667,87,1,0
307.2,671,87,1,0
307.2,670,87,1,0
320,667,87,1,0
307.2,670,87,1,0
307.2,668,87,1,0
320,669,87,1,0
307.2,670,87,1,0
307.2,670,87,1,0
307.2,667,87,1,0
320,667,87,1,0
307.2,668,87,1,0
307.2,671,87,1,0
320,674,87,1,0
320,696,87,1,0
640,1156,87,1,3
1254.4,1692,87,1,8
1971.2,2445,87,1,14
2163.2,2452,86,2,20
3136,2669,86,2,25
3200,2981,86,2,31
2201.6,2450,85,3,35
2304,2548,85,3,38
2176,2172,84,4,40
2278.4,2139,84,4,43
1971.2,2197,84,4,45
1420.8,2167,84,4,47
972.8,1786,83,5,47
76.8,1683,83,5,49
473.6,1651,84,5,48
64,1612,84,5,47
0,1546,84,5,45
0,1447,84,5,43
0,1365,84,5,40
25.6,1235,84,5,38
281.6,972,84,5,36
307.2,964,84,5,34
281.6,985,84,4,32
268.8,955,85,4,30
256,907,85,4,28
256,870,85,4,26
243.2,852,85,4,24
243.2,872,85,3,22
332.8,1072,85,3,19
307.2,997,85,3,16
371.2,905,85,3,11
384,849,85,3,6
371.2,799,85,1,3
358.4,760,86,1,0
307.2,695,86,1,0
307.2,675,86,1,0
307.2,690,86,1,0
320,710,86,1,0
307.2,714,86,1,2
537.6,1048,86,1,4
908.8,1495,86,1,7
1331.2,2048,86,1,12
1651.2,2175,86,2,16
1881.6,2220,86,2,21
1894.4,2493,86,2,25
665.6,2038,86,3,27
179.2,1812,85,3,27
832,1843,85,3,27
729.6,1851,84,3,28
614.4,1846,84,3,29
678.4,1901,84,3,29
1420.8,2114,83,3,31
1638.4,2226,83,3,33
1625.6,1979,83,4,34
1523.2,1912,83,4,36
1574.4,1926,83,4,38
1945.6,2001,83,4,41
2099.2,2121,83,4,44
1600,2234,83,4,46
1113.6,2047,83,5,48
1228.8,1802,83,5,49
473.6,1696,84,5,50
76.8,1668,84,5,49
0,1639,84,5,48
0,1590,84,5,47
0,1546,84,5,45
89.6,1511,84,5,44
268.8,1460,84,5,43
25.6,1376,84,5,40
76.8,1151,84,5,37
307.2,985,84,5,34
294.4,1020,84,4,30
281.6,959,84,4,26
281.6,900,84,4,20
345.6,909,84,3,13
422.4,843,84,3,6
371.2,793,84,1,3
371.2,772,84,1,2
345.6,761,84,1,0
294.4,692,84,1,0
281.6,674,84,1,0
294.4,670,84,1,0
281.6,671,84,1,0
64,671,84,1,0
281.6,670,84,1,0
281.6,666,84,1,0
281.6,667,84,1,0
268.8,668,84,1,0
281.6,666,85,1,0
268.8,665,85,1,0
281.6,673,85,1,0
294.4,677,85,1,0
294.4,691,85,1,0
320,736,85,1,2
332.8,753,85,1,2
332.8,756,85,1,2
320,761,86,1,3
473.6,990,86,1,4
614.4,1265,86,1,6
793.6,1543,86,1,9
1638.4,2207,86,1,13
1843.2,2289,86,2,18
2252.8,2374,86,2,22
3187.2,2856,86,2,28
2150.4,2573,86,3,32
1932.8,2425,85,3,35
2380.8,2241,85,4,37
2457.6,2067,84,4,40
1574.4,2066,84,4,42
396.8,1544,84,4,41
473.6,1365,83,5,39
1625.6,1844,83,4,39
2048,2665,83,3,40
2022.4,2590,83,3,42
486.4,2414,83,4,46
1715.2,2356,83,4,48
1088,1873,83,5,49
1280,1828,84,5,49
2022.4,1806,84,5,51
1830.4,1811,84,5,52
396.8,1741,84,5,51
0,1700,84,5,49
0,1637,85,5,48
0,1587,85,5,47
0,1540,85,5,45
0,1491,85,5,44
12.8,1442,85,5,42
550.4,1458,85,5,41
832,1467,85,5,42
307.2,1405,85,5,41
281.6,1362,85,5,40
256,1291,85,5,39
230.4,1048,85,5,35
268.8,936,85,4,31
332.8,1010,85,4,27
2355.2,2141,85,3,28
3084.8,2454,85,3,33
3430.4,2659,85,3,37
3686.4,2907,85,3,42
3110.4,2748,84,4,45
3276.8,2610,84,4,48
3622.4,2757,84,4,52
2112,2560,84,4,54
729.6,1939,84,5,54
665.6,1921,84,5,54
268.8,2372,84,5,56
2841.6,2359,84,5,58
3136,2438,84,5,60
2022.4,2240,84,5,61
460.8,2080,84,5,61
358.4,2051,84,5,60
345.6,2006,84,5,58
0,1947,84,5,57
0,1847,84,5,54
0,1743,84,5,51
0,1551,85,5,46
0,1328,85,5,39
256,955,85,5,33
320,972,84,4,27
320,915,84,4,21
371.2,903,84,3,12
435.2,844,84,1,5
396.8,795,84,1,2
371.2,759,84,1,0
294.4,692,84,1,0
294.4,678,84,1,0
294.4,674,84,1,0
294.4,674,84,1,0
281.6,671,84,1,0
294.4,668,84,1,0
294.4,668,84,1,0
281.6,667,85,1,0
281.6,666,85,1,0
294.4,671,85,1,0
281.6,672,85,1,0
281.6,669,85,1,0
281.6,666,86,1,0
25.6,661,86,1,0
268.8,666,86,1,0
281.6,673,86,1,0
307.2,719,86,1,0
320,765,86,1,2
499.2,1060,87,1,4
614.4,1239,87,1,6
1382.4,1867,87,1,10
2035.2,2559,87,1,16
1894.4,2292,87,2,21
1856,2535,87,2,25
1574.4,2224,87,3,28
1164.8,2045,86,3,30
934.4,1985,86,3,31
537.6,1608,85,4,32
857.6,1694,85,4,32
1203.2,1807,84,4,33
755.2,1718,84,4,34
256,1272,84,4,33
243.2,1214,84,4,32
345.6,1470,84,4,32
307.2,1440,84,4,31
243.2,1387,84,4,29
243.2,1097,84,4,23
281.6,904,84,3,14
435.2,874,84,3,5
371.2,806,84,1,0
307.2,707,84,1,0
294.4,680,84,1,0
281.6,677,84,1,0
294.4,674,84,1,0
38.4,677,84,1,0
281.6,665,85,1,0
281.6,667,85,1,0
281.6,663,85,1,0
281.6,665,85,1,0
281.6,665,86,1,0
281.6,666,86,1,0
268.8,663,86,1,0
281.6,661,86,1,0
281.6,664,86,1,0
281.6,663,87,1,0
294.4,662,87,1,0
281.6,665,87,1,0
281.6,662,87,1,0
294.4,663,87,1,0
294.4,668,87,1,0
294.4,667,87,1,0
307.2,669,87,1,0
307.2,669,87,1,0
294.4,666,87,1,0
307.2,666,87,1,0
307.2,668,87,1,0
307.2,669,87,1,0
307.2,667,87,1,0
307.2,669,87,1,0
307.2,670,87,1,0
307.2,670,87,1,0
307.2,667,87,1,0
307.2,667,87,1,0
294.4,667,87,1,0
294.4,670,87,1,0
307.2,667,87,1,0
307.2,669,87,1,0
294.4,669,87,1,0
307.2,669,87,1,0
307.2,668,87,1,0
294.4,669,87,1,0
294.4,669,87,1,0
307.2,667,87,1,0
294.4,669,87,1,0
294.4,668,87,1,0
307.2,670,87,1,0
294.4,669,87,1,0
294.4,667,87,1,0
294.4,667,87,1,0
307.2,669,87,1,0
294.4,670,87,1,0
307.2,668,87,1,0
294.4,668,87,1,0
294.4,669,87,1,0
294.4,668,87,1,0
294.4,668,87,1,0
307.2,669,87,1,0
294.4,666,87,1,0
294.4,667,87,1,0
307.2,668,87,1,0
294.4,672,87,1,0
51.2,677,87,1,0
294.4,668,87,1,0
294.4,668,87,1,0
307.2,666,87,1,0
294.4,668,87,1,0
294.4,666,87,1,0
294.4,669,87,1,0
307.2,669,87,1,0
294.4,669,87,1,0
294.4,670,87,1,0
307.2,668,87,1,0
294.4,669,87,1,0
307.2,671,87,1,0
307.2,670,87,1,0
294.4,671,87,1,0
307.2,667,87,1,0
307.2,668,87,1,0
294.4,671,87,1,0
307.2,667,87,1,0
307.2,668,87,1,0
307.2,669,87,1,0
294.4,668,87,1,0
294.4,668,87,1,0
307.2,669,87,1,0
294.4,669,87,1,0
307.2,670,87,1,0
307.2,670,87,1,0
294.4,667,87,1,0
294.4,669,87,1,0
307.2,668,87,1,0
294.4,668,87,1,0
38.4,667,87,1,0
294.4,668,87,1,0
294.4,668,87,1,0
307.2,670,87,1,0
294.4,667,87,1,0
294.4,669,87,1,0
307.2,670,87,1,0
294.4,670,87,1,0
294.4,668,87,1,0
294.4,669,87,1,0
307.2,670,87,1,0
294.4,669,87,1,0
307.2,669,87,1,0
307.2,670,87,1,0
294.4,670,87,1,0
307.2,669,87,1,0
307.2,669,87,1,0
294.4,668,87,1,0
307.2,669,87,1,0
294.4,670,87,1,0
294.4,669,87,1,0
307.2,668,87,1,0
294.4,669,87,1,0
294.4,667,87,1,0
294.4,669,87,1,0
307.2,670,87,1,0
332.8,714,87,1,0
972.8,1426,87,1,4
1088,1736,87,1,9
1484.8,2216,87,1,14
1612.8,2028,87,2,18
76.8,2291,86,2,24
435.2,1691,86,3,25
396.8,1541,86,3,26
422.4,1621,85,3,27
435.2,1719,84,3,28
499.2,1902,84,3,30
1420.8,1876,84,4,31
1868.8,2018,84,4,33
1472,1832,83,4,36
1484.8,1873,83,4,38
1638.4,1940,83,4,40
1459.2,2004,83,4,41
1561.6,2029,83,4,42
1779.2,2084,83,4,43
1945.6,2116,83,4,44
499.2,1835,83,4,42
396.8,1296,83,5,37
332.8,1072,84,5,31
268.8,985,84,4,25
256,903,84,3,18
371.2,881,84,3,10
371.2,872,84,3,6
294.4,790,84,1,4
678.4,1165,85,1,4
1664,1863,85,1,8
2009.6,2362,85,1,14
2150.4,2465,85,1,17
1228.8,2072,86,2,20
422.4,1626,86,3,21
422.4,1440,86,3,22
614.4,1510,85,3,24
499.2,1608,85,3,25
768,1783,85,3,27
473.6,1732,84,3,28
396.8,1659,84,3,29
793.6,1823,84,3,29
972.8,1982,84,3,30
691.2,1662,84,4,30
1011.2,1694,84,4,31
819.2,1665,84,4,31
1843.2,2017,84,4,33
1907.2,2071,84,4,36
1548.8,1941,84,4,38
1459.2,1947,84,4,40
1100.8,1994,84,4,41
704,2006,84,4,41
844.8,1993,84,4,41
1331.2,2038,84,4,42
1216,2095,84,4,43
1561.6,1874,84,5,45
2752,2349,84,4,46
3276.8,2603,84,4,48
2240,2454,84,4,50
2457.6,2304,84,5,49
3366.4,2679,84,4,50
2355.2,2557,84,4,51
1881.6,2077,84,5,51
2137.6,1944,84,5,51
1536,1795,84,5,50
1152,1733,84,5,50
1011.2,1681,84,5,49
102.4,1396,84,5,44
473.6,1513,84,5,42
870.4,1617,84,5,41
1868.8,1978,84,5,40
1894.4,1993,84,5,40
1856,1998,84,5,41
2009.6,2025,85,5,41
1113.6,1739,85,5,42
1830.4,1995,85,5,43
2252.8,2118,85,5,45
2393.6,2179,85,5,47
588.8,1602,85,5,48
934.4,1556,85,5,47
3328,2606,85,4,49
3148.8,2674,85,4,51
2841.6,2809,85,4,54
2457.6,2861,86,4,56
1971.2,2854,86,4,57
1779.2,2831,85,4,59
2048,2669,85,4,60
1958.4,2192,85,5,61
1971.2,2156,85,5,62
2496,2207,85,5,64
2713.6,2264,85,5,66
2764.8,2329,85,5,68
819.2,2206,85,5,68
704,1787,86,6,67
3008,2561,86,5,68
3840,3067,86,5,69
3187.2,3368,86,4,71
1612.8,2564,86,5,71
2931.2,2393,86,6,72
2176,2232,86,6,73
358.4,1880,86,6,72
396.8,1911,87,6,71
947.2,1898,87,6,71
1036.8,1973,87,6,71
2598.4,2322,87,6,71
2803.2,2359,87,6,73
2368,2180,87,6,74
1894.4,2041,87,6,74
1817.6,2020,87,6,75
2137.6,2026,87,6,76
2188.8,2047,87,6,77
2240,2072,87,6,78
960,2060,87,6,78
2163.2,2436,87,6,77
3763.2,2965,87,5,78
3801.6,3019,87,5,80
2355.2,2696,87,6,81
2124.8,2391,87,6,82
2828.8,2338,87,6,83
2483.2,2265,87,6,84
627.2,2191,87,6,83
716.8,2200,87,6,82
819.2,2156,87,6,81
230.4,2098,87,6,79
0,2031,87,6,77
64,1984,87,6,75
1561.6,2059,87,6,75
1088,1985,87,6,74
563.2,1954,87,6,73
307.2,1904,86,6,72
0,1866,86,6,70
0,1815,86,6,69
128,1781,86,6,67
1651.2,2043,85,6,67
3046.4,2583,85,5,67
1740.8,2265,85,6,68
1267.2,2011,85,6,68
1740.8,1985,84,6,68
1651.2,1880,84,6,69
486.4,1797,84,6,68
742.4,1858,84,6,67
1510.4,1867,84,6,68
473.6,1773,84,6,67
38.4,1737,84,6,65
1536,1874,84,6,65
2380.8,2056,84,6,65
2393.6,2512,84,5,66
2176,2500,84,5,67
2099.2,2504,84,5,68
678.4,2095,84,5,67
1587.2,2055,84,6,67
